Headline,Datetime,Sentiment,Score
"בן גביר זעם על ראש השב""כ - ונטש את הדיון בקבינט",2024-08-22T18:46:46,Negative,0.999923229
"צה""ל מאשר: תקפנו מספר יעדים של חיזבאללה בדרום לבנון",2024-08-22T18:45:28,Positive,0.999958754
בן שנתיים נפצע באורח אנוש מפגיעת רכב ברהט,2024-08-23T12:38:03,Neutral,0.999525309
אזעקה בגליל העליון,2024-08-23T10:28:40,Negative,0.999925017
"דיווח: כטב""ם תקף בית ורכב בדרום לבנון",2024-08-23T10:02:53,Neutral,0.999442518
"עימות באו""ם בין השגריר דנון לנציג הפלסטיני: ""אתה מחבל בחליפה""",2024-08-22T18:34:24,Negative,0.999913812
מנהרות הגבעה הצרפתית בירושלים ייסגרו הלילה בין 22:00 ל-7:00,2024-08-22T18:31:48,Negative,0.9998281
"לשכת רה""מ: לא נבחנת הצבת כוח בינלאומי בפילדלפי - ""ישראל תשלוט""",2024-08-22T17:46:05,Neutral,0.999083877
"הותר לפרסום: סמל אורי אשכנזי נחמיה, לוחם שריון, נהרג מפגיעת נ""ט ברפיח",2024-08-22T17:34:19,Negative,0.999901533
פצוע קשה בתאונת אופנוע בירושלים,2024-08-22T17:26:09,Neutral,0.999284208
"עומסי תנועה בשדרות רוקח בת""א בשל הופעת פאר טסי בפארק הירקון",2024-08-22T17:22:12,Neutral,0.903116167
עכשיובן שנתיים נפצע באורח אנוש מפגיעת רכב ברהט,,Neutral,0.999501586
"אלה בן עמי, שאביה בשבי: ""יצאתי בתחושה קשה. רה""מ, תעמוד בהתחייבויות שלך""",2024-08-23T12:28:49,Neutral,0.927073419
"שורדות השבי נפגשו 3 שעות עם נתניהו: ""אמר שיעשה הכול להחזרת בני בחיים""",2024-08-23T12:25:57,Neutral,0.999230981
"צה""ל השמיד ברפיח מנהרת טרור של חמאס באורך כקילומטר",2024-08-23T12:10:49,Positive,0.999957561
דיווח על תקיפה נוספת בדרום לבנון,2024-08-22T17:14:24,Neutral,0.999537706
"הממשלה תדון בראשון במינוי ניצב דניאל לוי למפכ""ל המשטרה",2024-08-22T17:00:53,Neutral,0.774766386
"חנוך דאום ינחה את טקס המשפחות לציון 7.10: ""דבריה של רגב פוצעים ומכאיבים""",2024-08-22T16:54:02,Negative,0.999678493
"נועה ארגמני על השבי: ""חשבתי שכל לילה עלול להיות האחרון""",2024-08-22T16:33:45,Neutral,0.999244571
"האו""ם: ישראל תוקפת בעזה מבנים עם אזרחים, ההתאוששות תיקח עשורים",2024-08-22T16:26:30,Neutral,0.99952054
"דיווח בלבנון על תקיפת כטב""ם בדרום המדינה",2024-08-22T16:08:49,Neutral,0.999621749
"לאחר 14 שעות: הושלם המבצע לסיכול טרור בטול כרם, 3 מחבלים חוסלו",2024-08-22T15:59:41,Positive,0.999958158
המכון הגיאולוגי: רעידת אדמה בעוצמה 3.6 התרחשה מצפון-מערב לחיפה,2024-08-22T15:50:38,Negative,0.999714911
"אימו של אורי, שנפל ברפיח: ""אלוהים נתן לי מתנה, מהדורה מיוחדת""",2024-08-23T09:08:47,Neutral,0.995529234
"אמה של אגם ברגר שנחטפה ציינה את יום הולדתה: ""מאחלת שבקרוב נתאחד""",2024-08-23T08:58:09,Positive,0.927227616
"דיווח ב-CNN: ראש ה-CIA יגיע לקהיר כדי לקדם את המו""מ על עסקה",2024-08-22T15:43:56,Neutral,0.99879396
"הורי החטוף הירש גולדברג-פולין: ""רק חזרתם תאפשר החלמה""",2024-08-22T15:39:34,Neutral,0.998526216
"דיווח: עלה ל-3 מניין ההרוגים בדרום לבנון, מדובר באנשי חיזבאללה",2024-08-23T08:47:04,Positive,0.878904939
עקב מתקפות החות'ים: הפיליפינים קוראת להימנע משיט בים האדום,2024-08-23T08:34:13,Neutral,0.997776449
"בניסיון לקדם את המו""מ על עסקה: ראשי המוסד והשב""כ הגיעו לקהיר",2024-08-22T15:36:40,Neutral,0.99798882
"האזעקות בגליל העליון: פגיעה ישירה בזרעית, אין נפגעים",2024-08-22T15:04:00,Negative,0.999925017
"לפיד נגד רגב: ""משפחות החטופים הם 'רעשי רקע' - העיקר שיהיה טקס""",2024-08-22T14:59:16,Negative,0.998926342
"בניה ברבי סירב להופיע בטקס הממלכתי ל-7 באוקטובר: ""אמן שנדע אחדות""",2024-08-22T14:45:38,Negative,0.999916792
"מרגלית מוזס ששוחררה מהשבי לא תיפגש עם נתניהו: ""מפגש לצורכי צילום ויח""צ""",2024-08-22T14:37:14,Neutral,0.998212814
אזעקות בגליל העליון,2024-08-22T14:34:52,Neutral,0.999581635
"נפאל: אוטובוס הדרדר לנהר במרכז המדינה, 14 נהרגו ו-16 נפצעו",2024-08-23T07:51:25,Negative,0.999888182
"בן גביר משיב לגלנט: ""במקום לתקוף אותי, תתחיל לתקוף את חיזבאללה""",2024-08-23T07:33:16,Negative,0.987062156
פצוע קשה ושניים קל בתאונה בין אוטובוס לרכב פרטי בבית שאן,2024-08-22T14:31:21,Neutral,0.652474046
"יורם מצגר שגופתו חולצה מעזה מובא למנוחות, בנו ספד: ""נחמה שהיית עם אמא""",2024-08-22T14:24:13,Neutral,0.999262869
דיווח בלבנון: שני הרוגים ופצוע בתקיפה ישראלית בדרום המדינה,2024-08-23T07:26:23,Neutral,0.999586761
"רה""מ לראשי המועצות בגולן: ""תלמידי קצרין זכאים לפתוח את השנה כמו כולם""",2024-08-22T14:18:20,Neutral,0.998241544
"מטה המשפחות: ""החלטת רגב לקיים טקס ללא קהל - בשל פחד הממשלה מאחריות""",2024-08-22T14:01:03,Neutral,0.999211073
"מטה המשפחות על סימני הירי בגופות החטופים: ""בכל דקה חטוף נוסף יכול למות""",2024-08-22T13:54:38,Neutral,0.521554708
"התנועה הקיבוצית: ""רגב סיפקה עשר סיבות למה היא לא מתאימה להוביל את הטקס""",2024-08-22T13:48:41,Negative,0.983947277
המדינה תתקצב עלויות קבורה ושינוע נפטרים עבור משפחות שפונו מהצפון,2024-08-22T13:42:23,Neutral,0.998560727
"צה""ל: סימני ירי נמצאו על גופות ששת החטופים שחולצו; על המחבלים לא",2024-08-22T13:23:43,Positive,0.9999578
הוארך בשבועיים מעצר החשודים בהתעללות במחבל,2024-08-22T13:15:32,Negative,0.999896526
"משפחתו של יגב בוכשטב ז""ל: הוא נרצח בשבי ביריות",2024-08-22T12:42:48,Negative,0.999690771
דיווחים בלבנון על תקיפות ארטילריה בדרום המדינה,2024-08-22T12:39:01,Positive,0.999959707
רגב השוותה בין טקסי הקיבוצים לטקס הישראלי-פלסטיני ביום הזיכרון,2024-08-22T12:35:56,Negative,0.990952849
"השרה רגב על הטקס: ללא קהל ולא בשידור ישיר, אלא ב""משדר טלוויזיוני מכבד""",2024-08-22T12:23:37,Negative,0.999834418
האזעקות במלכיה: כשש רקטות שוגרו,2024-08-23T07:19:34,Negative,0.99992013
"ישראל הגישה למצרים מתווים מעודכנים לגבי נוכחות צה""ל בפילדלפי ומעבר רפיח",2024-08-23T07:18:14,Positive,0.999958396
"רגב על מחאת קורבנות הטבח: ""מתעלמת מהרעשים, מוכנה לחטוף""",2024-08-22T12:19:29,Negative,0.999899268
"רגב בהצהרה על טקס הזיכרון: ""היה מחדל גדול - אבל יגיע הזמן גם לזה""",2024-08-22T12:13:46,Negative,0.999541402
"מודי הגיע לאוקראינה, וייפגש עם זלנסקי",2024-08-23T06:55:52,Neutral,0.998550594
אזעקות בגליל העליון,2024-08-23T06:40:32,Neutral,0.999581635
"עקב תקלה: מנהרות הגבעה הצרפתית ומנהרת שז""ר בי-ם נסגרו לתנועה",2024-08-23T06:37:34,Negative,0.999800146
"שר החוץ כ""ץ: מדינה פלסטינית - משמעותה בסיס איראני בעזה וביו""ש",2024-08-23T06:18:26,Negative,0.995356381
הוראה לתושבי מרכז עמק החולה: להישאר סמוך למרחבים מוגנים,2024-08-23T05:53:51,Neutral,0.996176004
"צה""ל חיסל חוליית מחבלים שתכננה לבצע שיגורים לעבר ישראל",2024-08-23T05:50:25,Positive,0.999957204
"3 רקטות שוגרו לאזור מירון, בלבנון דווח: פגיעה ישירה ביב""א",2024-08-23T05:46:19,Negative,0.999907017
"השרה רגב כינסה מסיבת עיתונאים: ""כדי להעמיד את הדברים על דיוקם""",2024-08-22T12:09:35,Negative,0.986538887
"אוקראינה: זלנסקי ביקר בגבול עם רוסיה, לראשונה מאז החלה הפלישה לקורסק",2024-08-22T12:03:27,Negative,0.629654527
"הרצוג מציע לנתניהו: הטקס הממלכתי לציון טבח 7/10 יתקיים בבית הנשיא, ללא סממנים פוליטיים",2024-08-23T11:34:15,Negative,0.995023012
"צה""ל: לוחמי הנח""ל איתרו מטעני חבלה בשקים של אונר""א, מחבלים חוסלו ברפיח",2024-08-22T12:00:00,Positive,0.999958038
משרד הבריאות בעזה: 42 נהרגו ו-163 נפצעו ברצועה ביממה האחרונה,2024-08-22T11:49:39,Negative,0.999917984
עכשיורוסיה: עונשי מאסר למוסלמים שניסו לפגוע בנוסעי מטוס מישראל באוקטובר,,Negative,0.999388099
"אינדונזיה: מפגינים ניסו להסתער על הפרלמנט, המשטרה השתמשה במכת""זית",2024-08-22T11:45:22,Negative,0.999853492
אזעקות בקריית שמונה והסביבה,2024-08-22T11:43:06,Neutral,0.999572814
"פועל התחשמל במפעל במועצה האזורית באר טוביה, מצבו קשה",2024-08-22T11:29:55,Neutral,0.998275399
"צה""ל תקף מתחם שליטה של חמאס ששימש בעבר כבית ספר בעיר עזה",2024-08-23T11:21:23,Positive,0.999957442
עכשיובת שנתיים במצב אנוש לאחר שטבעה בבריכה פרטית באשקלון,,Neutral,0.999172091
עכשיוחיזבאללה הכריז על שלושה הרוגים משורותיו,,Neutral,0.999420881
עכשיודיווח בלבנון: שני הרוגים ופצוע בתקיפה ישראלית בדרום המדינה,,Neutral,0.999533534
דיווח: ירי ארטילרי לדרום לבנון,2024-08-22T11:15:53,Neutral,0.999487877
ראש ממשלת קטאר צפוי לבקר באיראן בימים הקרובים,2024-08-22T11:05:58,Negative,0.99236089
דיווח: כלי שיט בלתי מאויש התפוצץ וגרם נזק קל לספינה בים הערבי,2024-08-22T11:00:38,Negative,0.999917746
"הלך לעולמו המנהיג הפלסטיני פארוק אל-קדומי, שהתנגד להסכמי אוסלו",2024-08-22T10:55:50,Negative,0.999828815
"שר החוץ של לבנון: ""אם המו""מ על הפסקת אש ייכשל - המצב עלול לצאת משליטה""",2024-08-22T10:53:08,Negative,0.999869227
"פיקוד העורף על החשש לחדירת כלי טיס לכיסופים: ""האירוע הסתיים""",2024-08-22T10:47:44,Neutral,0.999670386
"נהג מירוצים קנדי-ישראלי שמבוקש ע""י ארה""ב בגין הונאה כספית נעצר ברוסיה",2024-08-22T10:44:25,Negative,0.944061518
התרעה חריגה בעוטף עזה: חשש לחדירת כלי טיס עוין בכיסופים,2024-08-22T10:32:35,Neutral,0.9996593
מקרה ראשון של אבעבועות הקוף בתאילנד אומת אצל אירופי בן 66 שהגיע מאפריקה,2024-08-22T10:27:11,Neutral,0.97154969
"אישום יוגש נגד בן 16 ממזרח י-ם, שניסה לגייס את חבריו לבי""ס לדאעש",2024-08-22T10:00:42,Negative,0.70079124
"רוסיה: תיק פלילי נגד עיתונאי CNN שחצה את הגבול מאוקראינה באופן ""לא חוקי""",2024-08-22T09:49:11,Negative,0.999779642
נתניהו ייפגש ב-14:30 עם ראשי המועצות גולן וקצרין,2024-08-22T09:41:58,Neutral,0.999059021
"שלושה פצמ""רים התפוצצו בשטחים פתוחים ליד מטולה, אין נפגעים",2024-08-22T09:35:10,Negative,0.999914885
"דיווח: ""שליח"" עזתי בן 19 סייע בחיסול מוחמד דף",2024-08-22T09:29:25,Positive,0.999957561
"נהג אוטובוס איבד הכרה בזמן נהיגה והתנגש בעמוד, מצבו קשה",2024-08-22T09:24:43,Negative,0.999283493
"ביה""ח סורוקה: ""רואים בחומרה את ההאשמות נגד המתמחה שנשבע אמונים לדאעש""",2024-08-22T09:17:55,Negative,0.971516073
דיווח: תקיפה בדרום לבנון. חיזבאללה לקח אחריות על 3 תקיפות מהבוקר,2024-08-22T09:15:34,Positive,0.999959469
"איזנקוט קורא לנתניהו להחליף את ברנע בראש צוות המו""מ: ""הוא לא מבין ערבית""",2024-08-22T09:08:38,Negative,0.999452531
"מאמצים לקיים את הפסגה בקהיר בימים הקרובים, הקבינט יתכנס: ""הכול דינמי""",2024-08-22T08:57:14,Neutral,0.99946183
"סין קראה לאזרחיה לעזוב את לבנון ""כמה שיותר מהר"": ""המצב מורכב""",2024-08-22T08:54:16,Neutral,0.969204664
"ההתעללות במחבל נחשפה בביה""ד הצבאי: ""'17 דקות חיפוש', פגעו לו ברקטום""",2024-08-22T08:32:46,Negative,0.999905467
"תושבת קצרין שביתה נפגע מרקטה: ""לא יודעת למה ילדיי צריכים לחוות את זה""",2024-08-22T06:44:55,Negative,0.999920845
אזעקות בקריית שמונה והסביבה,2024-08-22T06:41:48,Neutral,0.999572814
"דודתו של החטוף בר קופרשטיין: ""רה""מ מפקיר אותנו - עדיף היה שישתוק""",2024-08-22T06:30:13,Neutral,0.980598211
"אחיו של החטוף עידן שתיוי: ""מי שצריך לנהל את טקסי 7/10 - האנשים שנפגעו""",2024-08-22T06:19:46,Negative,0.999909163
